state,jurisdiction_id,ahj,cell_count,project_families,strict_classifications,source_statuses
PA,us-pa-wilkes_barre,Wilkes Barre,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
PA,us-pa-williamsport_city,Williamsport City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
PA,us-pa-york_city,York City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-barrington,Barrington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-bristol,Bristol,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-burrillville,Burrillville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-central_falls,Central Falls,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-coventry,Coventry,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-cranston,Cranston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-cumberland,Cumberland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-east_greenwich,East Greenwich,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-foster,Foster,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-glocester,Glocester,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-hopkinton,Hopkinton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-jamestown,Jamestown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-johnston,Johnston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-lincoln,Lincoln,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-narragansett,Narragansett,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-newport,Newport,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-north_kingstown,North Kingstown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-north_providence,North Providence,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-pawtucket,Pawtucket,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-portsmouth,Portsmouth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-providence,Providence,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-richmond,Richmond,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-smithfield,Smithfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-south_kingstown,South Kingstown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-warwick,Warwick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-west_warwick,West Warwick,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-westerly,Westerly,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
RI,us-ri-woonsocket,Woonsocket,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-aiken_city,Aiken City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-anderson_city,Anderson City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-anderson_county,Anderson County,1,residential_remodel,EXACT_COMPLETE,PUBLISHABLE
SC,us-sc-beaufort_city,Beaufort City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-beaufort_county,Beaufort County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-bluffton,Bluffton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-cayce,Cayce,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-charleston_city,Charleston City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-charleston_county,Charleston County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-clemson,Clemson,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-columbia_city,Columbia City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-conway,Conway,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-dorchester_county,Dorchester County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-easley,Easley,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-florence_city,Florence City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-fort_mill,Fort Mill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-fountain_inn,Fountain Inn,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-goose_creek,Goose Creek,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-greenville_city,Greenville City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-greenville_county,Greenville County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-greenwood_city,Greenwood City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-greer,Greer,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-hardeeville,Hardeeville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-hilton_head_island,Hilton Head Island,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-horry_county,Horry County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-irmo,Irmo,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-lexington_county,Lexington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-lexington_town,Lexington Town,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-mauldin,Mauldin,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-moncks_corner,Moncks Corner,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-mount_pleasant,Mount Pleasant,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-myrtle_beach,Myrtle Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-newberry_city,Newberry City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-north_augusta,North Augusta,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-north_charleston,North Charleston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-richland_county,Richland County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-rock_hill,Rock Hill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-simpsonville,Simpsonville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-spartanburg_city,Spartanburg City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-spartanburg_county,Spartanburg County,1,residential_remodel,EXACT_COMPLETE,PUBLISHABLE
SC,us-sc-summerville,Summerville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-sumter_city,Sumter City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-tega_cay,Tega Cay,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-west_columbia,West Columbia,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-york_city,York City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SC,us-sc-york_county,York County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-belle_fourche,Belle Fourche,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-box_elder,Box Elder,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-brookings,Brookings,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-brookings_county,Brookings County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-brown_county,Brown County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-brule_county,Brule County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-butte_county,Butte County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-charles_mix_county,Charles Mix County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-clark_county,Clark County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-clay_county,Clay County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-codington_county,Codington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-davison_county,Davison County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-day_county,Day County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-deuel_county,Deuel County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-groton,Groton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-harrisburg,Harrisburg,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-hot_springs,Hot Springs,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-huron,City of Huron Inspections Department,1,reroof,EXACT_COMPLETE,PUBLISHABLE
SD,us-sd-lawrence_county,Lawrence County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-lead,Lead,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-lincoln_county,Lincoln County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-madison,Madison,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-meade_county,Meade County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-milbank,City of Milbank Planning & Zoning,1,reroof,EXACT_COMPLETE,PUBLISHABLE
SD,us-sd-minnehaha_county,Minnehaha County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-mitchell,Mitchell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-north_sioux_city,North Sioux City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-parkston,Parkston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-pennington_county,Pennington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-pierre,Pierre,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-rapid_city,Rapid City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-redfield,Redfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-sioux_falls,Sioux Falls,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-spearfish,Spearfish,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-tea,Tea,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-union_county,Union County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-vermillion,City of Vermillion Code Enforcement,1,reroof,EXACT_COMPLETE,PUBLISHABLE
SD,us-sd-volga,City of Volga Building Permits,1,reroof,EXACT_COMPLETE,PUBLISHABLE
SD,us-sd-watertown,Watertown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-winner,Winner,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
SD,us-sd-yankton,Yankton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-anderson_county,Anderson County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-bartlett,Bartlett,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-blount_county,Blount County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-bradley_county,Bradley County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-brentwood,Brentwood,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-bristol,Bristol,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-chattanooga,Chattanooga,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-clarksville,Clarksville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-collierville,Collierville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-columbia,Columbia,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-farragut,Farragut,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-franklin,Franklin,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-gallatin,Gallatin,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-greene_county,Greene County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-hamblen_county,Hamblen County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-hamilton_county,Hamilton County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-hendersonville,Hendersonville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-jackson,Jackson,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-johnson_city,Johnson City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-knox_county,Knox County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-knoxville,Knoxville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-la_vergne,La Vergne,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-lakeland,Lakeland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-lebanon,Lebanon,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-madison_county,Madison County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-maryville,Maryville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-maury_county,Maury County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-memphis,Memphis,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-millington,Millington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-montgomery_county,Montgomery County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-mount_juliet,Mount Juliet,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-murfreesboro,Murfreesboro,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-nashville_davidson,Nashville Davidson,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-putnam_county,Putnam County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-robertson_county,Robertson County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-rutherford_county,Rutherford County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-sevier_county,Sevier County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-shelby_county,Shelby County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-smyrna,Smyrna,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-spring_hill,Spring Hill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-sullivan_county,Sullivan County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-sumner_county,Sumner County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-washington_county,Washington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-williamson_county,Williamson County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TN,us-tn-wilson_county,Wilson County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-abilene,Abilene,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-allen,Allen,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-amarillo,Amarillo,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-arlington,Arlington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-austin,Austin,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-bastrop_county,Bastrop County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-beaumont,Beaumont,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-bexar_county,Bexar County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-brownsville,Brownsville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-carrollton,Carrollton,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-celina,Celina,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-college_station,College Station,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-corpus_christi,Corpus Christi,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-dallas,Dallas,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-denton,Denton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-el_paso,El Paso,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-fate,Fate,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-fort_worth,Fort Worth,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-frisco,Frisco,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-fulshear,Fulshear,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-garland,Garland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-georgetown,Georgetown,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-grand_prairie,Grand Prairie,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-haltom_city,Haltom City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-harris_county,Harris County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-houston,Houston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-irving,Irving,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-killeen,Killeen,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-laredo,Laredo,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-league_city,League City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-leander,Leander,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-lewisville,Lewisville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-lubbock,Lubbock,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-mcallen,Mcallen,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-mckinney,Mckinney,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-mesquite,Mesquite,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-midland,Midland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-new_braunfels,New Braunfels,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-odessa,Odessa,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-pasadena,City of Pasadena Development Services,1,reroof,FAIL_CLOSED,FAIL_CLOSED
TX,us-tx-pearland,Pearland,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-plano,Plano,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-richardson,Richardson,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-round_rock,Round Rock,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-san_antonio,San Antonio,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-san_juan,San Juan,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-sugar_land,Sugar Land,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-tarrant_county,Tarrant County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-travis_county,Travis County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
TX,us-tx-waco,Waco,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-american_fork,American Fork,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-cache_county,Cache County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-cedar_city,Cedar City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-clearfield,Clearfield,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-clinton,Clinton,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
UT,us-ut-cottonwood_heights,Cottonwood Heights,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-davis_county,Davis County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-eagle_mountain,Eagle Mountain,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-farmington,Farmington,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
UT,us-ut-gsl_msd,Gsl Msd,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
UT,us-ut-herriman,Herriman,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-holladay,Holladay,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-kaysville,Kaysville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-kearns,Kearns,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
UT,us-ut-lehi,Lehi,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-millcreek,Millcreek,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-ogden,Ogden,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-orem,Orem,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-provo,Provo,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-riverton,Riverton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-salt_lake_city,Salt Lake City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-salt_lake_county,Salt Lake County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-sandy,Sandy,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-saratoga_springs,Saratoga Springs,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-spanish_fork,Spanish Fork,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-summit_county,Summit County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-taylorsville,Taylorsville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-tooele_city,Tooele City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-utah_county,Utah County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-washington_county,Washington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-weber_county,Weber County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-west_jordan,West Jordan,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
UT,us-ut-west_valley_city,West Valley City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-albemarle_county,Albemarle County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-alexandria,Alexandria,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-arlington_county,Arlington County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-blacksburg,Blacksburg,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-charlottesville,Charlottesville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-chesapeake,Chesapeake,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-chesterfield_county,Chesterfield County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-colonial_heights,Colonial Heights,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-danville,Danville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-emporia,Emporia,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-fairfax_city,Fairfax City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
VA,us-va-fairfax_county,Fairfax County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
